District name,Category,Student group,0
Lebanon School District,High Needs,Students With High Needs,0.0004952947003467063
Lebanon School District,High Needs,Students Without High Needs,0.0004952947003467063
Lebanon School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Lebanon School District,Race/Ethnicity,White,0.0004952947003467063
Lebanon School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Ledyard School District,English Learners,English Learners,0.0004952947003467063
Ledyard School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Ledyard School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Ledyard School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Ledyard School District,High Needs,Students With High Needs,0.0004952947003467063
Ledyard School District,High Needs,Students Without High Needs,0.0004952947003467063
Ledyard School District,Race/Ethnicity,All other races,0.0004952947003467063
Ledyard School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Ledyard School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Ledyard School District,Race/Ethnicity,White,0.0004952947003467063
Ledyard School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Lisbon School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Lisbon School District,High Needs,Students With High Needs,0.0004952947003467063
Lisbon School District,High Needs,Students Without High Needs,0.0004952947003467063
Lisbon School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Lisbon School District,Race/Ethnicity,White,0.0004952947003467063
Lisbon School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Litchfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Litchfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Litchfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Litchfield School District,High Needs,Students With High Needs,0.0004952947003467063
Litchfield School District,High Needs,Students Without High Needs,0.0004952947003467063
Litchfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Litchfield School District,Race/Ethnicity,White,0.0004952947003467063
Litchfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Madison School District,English Learners,English Learners,0.0004952947003467063
Madison School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Madison School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Madison School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Madison School District,High Needs,Students With High Needs,0.0004952947003467063
Madison School District,High Needs,Students Without High Needs,0.0004952947003467063
Madison School District,Race/Ethnicity,All other races,0.0004952947003467063
Madison School District,Race/Ethnicity,White,0.0004952947003467063
Madison School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Manchester School District,English Learners,English Learners,0.0004952947003467063
Manchester School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Manchester School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Manchester School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Manchester School District,High Needs,Students With High Needs,0.0004952947003467063
Manchester School District,High Needs,Students Without High Needs,0.0004952947003467063
Manchester School District,Race/Ethnicity,All other races,0.0004952947003467063
Manchester School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Manchester School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Manchester School District,Race/Ethnicity,White,0.0004952947003467063
Manchester School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Mansfield School District,English Learners,English Learners,0.0004952947003467063
Mansfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Mansfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Mansfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Mansfield School District,High Needs,Students With High Needs,0.0004952947003467063
Mansfield School District,High Needs,Students Without High Needs,0.0004952947003467063
Mansfield School District,Race/Ethnicity,All other races,0.0004952947003467063
Mansfield School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Mansfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Mansfield School District,Race/Ethnicity,White,0.0004952947003467063
Mansfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Marlborough School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Marlborough School District,High Needs,Students With High Needs,0.0004952947003467063
Marlborough School District,High Needs,Students Without High Needs,0.0004952947003467063
Marlborough School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Marlborough School District,Race/Ethnicity,White,0.0004952947003467063
Marlborough School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Meriden School District,English Learners,English Learners,0.0004952947003467063
Meriden School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Meriden School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Meriden School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Meriden School District,High Needs,Students With High Needs,0.0004952947003467063
Meriden School District,High Needs,Students Without High Needs,0.0004952947003467063
Meriden School District,Race/Ethnicity,All other races,0.0004952947003467063
Meriden School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Meriden School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Meriden School District,Race/Ethnicity,White,0.0004952947003467063
Meriden School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Middletown School District,English Learners,English Learners,0.0004952947003467063
Middletown School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Middletown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Middletown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Middletown School District,High Needs,Students With High Needs,0.0004952947003467063
Middletown School District,High Needs,Students Without High Needs,0.0004952947003467063
Middletown School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
Middletown School District,Race/Ethnicity,All other races,0.0004952947003467063
Middletown School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Middletown School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Middletown School District,Race/Ethnicity,White,0.0004952947003467063
Middletown School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Milford School District,English Learners,English Learners,0.0004952947003467063
Milford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Milford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Milford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Milford School District,High Needs,Students With High Needs,0.0004952947003467063
Milford School District,High Needs,Students Without High Needs,0.0004952947003467063
Milford School District,Race/Ethnicity,All other races,0.0004952947003467063
Milford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Milford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Milford School District,Race/Ethnicity,White,0.0004952947003467063
Milford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Monroe School District,English Learners,English Learners,0.0004952947003467063
Monroe School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Monroe School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Monroe School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Monroe School District,High Needs,Students With High Needs,0.0004952947003467063
Monroe School District,High Needs,Students Without High Needs,0.0004952947003467063
Monroe School District,Race/Ethnicity,All other races,0.0004952947003467063
Monroe School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Monroe School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Monroe School District,Race/Ethnicity,White,0.0004952947003467063
Monroe School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Montville School District,English Learners,English Learners,0.0004952947003467063
Montville School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Montville School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Montville School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Montville School District,High Needs,Students With High Needs,0.0004952947003467063
Montville School District,High Needs,Students Without High Needs,0.0004952947003467063
Montville School District,Race/Ethnicity,All other races,0.0004952947003467063
Montville School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Montville School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Montville School District,Race/Ethnicity,White,0.0004952947003467063
Montville School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Naugatuck School District,English Learners,English Learners,0.0004952947003467063
Naugatuck School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Naugatuck School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Naugatuck School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Naugatuck School District,High Needs,Students With High Needs,0.0004952947003467063
Naugatuck School District,High Needs,Students Without High Needs,0.0004952947003467063
Naugatuck School District,Race/Ethnicity,All other races,0.0004952947003467063
Naugatuck School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Naugatuck School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Naugatuck School District,Race/Ethnicity,White,0.0004952947003467063
Naugatuck School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Beginnings Inc Family Academy District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New Beginnings Inc Family Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Beginnings Inc Family Academy District,High Needs,Students With High Needs,0.0004952947003467063
New Beginnings Inc Family Academy District,High Needs,Students Without High Needs,0.0004952947003467063
New Beginnings Inc Family Academy District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Beginnings Inc Family Academy District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Beginnings Inc Family Academy District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Britain School District,English Learners,English Learners,0.0004952947003467063
New Britain School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New Britain School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Britain School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
New Britain School District,High Needs,Students With High Needs,0.0004952947003467063
New Britain School District,High Needs,Students Without High Needs,0.0004952947003467063
New Britain School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
New Britain School District,Race/Ethnicity,All other races,0.0004952947003467063
New Britain School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Britain School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Britain School District,Race/Ethnicity,White,0.0004952947003467063
New Britain School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Canaan School District,English Learners,English Learners,0.0004952947003467063
New Canaan School District,High Needs,Students With High Needs,0.0004952947003467063
New Canaan School District,High Needs,Students Without High Needs,0.0004952947003467063
New Canaan School District,Race/Ethnicity,All other races,0.0004952947003467063
New Canaan School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Canaan School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Canaan School District,Race/Ethnicity,White,0.0004952947003467063
New Canaan School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Fairfield School District,English Learners,English Learners,0.0004952947003467063
New Fairfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New Fairfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Fairfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
New Fairfield School District,High Needs,Students With High Needs,0.0004952947003467063
New Fairfield School District,High Needs,Students Without High Needs,0.0004952947003467063
New Fairfield School District,Race/Ethnicity,All other races,0.0004952947003467063
New Fairfield School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Fairfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Fairfield School District,Race/Ethnicity,White,0.0004952947003467063
New Fairfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Hartford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Hartford School District,High Needs,Students With High Needs,0.0004952947003467063
New Hartford School District,High Needs,Students Without High Needs,0.0004952947003467063
New Hartford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Hartford School District,Race/Ethnicity,White,0.0004952947003467063
New Hartford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Haven School District,English Learners,English Learners,0.0004952947003467063
New Haven School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
New Haven School District,High Needs,Students With High Needs,0.0004952947003467063
New Haven School District,High Needs,Students Without High Needs,0.0004952947003467063
New Haven School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
New Haven School District,Race/Ethnicity,All other races,0.0004952947003467063
New Haven School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Haven School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Haven School District,Race/Ethnicity,White,0.0004952947003467063
New Haven School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New London School District,English Learners,English Learners,0.0004952947003467063
New London School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New London School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New London School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
New London School District,High Needs,Students With High Needs,0.0004952947003467063
New London School District,High Needs,Students Without High Needs,0.0004952947003467063
New London School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
New London School District,Race/Ethnicity,All other races,0.0004952947003467063
New London School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New London School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New London School District,Race/Ethnicity,White,0.0004952947003467063
New London School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
New Milford School District,English Learners,English Learners,0.0004952947003467063
New Milford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
New Milford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
New Milford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
New Milford School District,High Needs,Students With High Needs,0.0004952947003467063
New Milford School District,High Needs,Students Without High Needs,0.0004952947003467063
New Milford School District,Race/Ethnicity,All other races,0.0004952947003467063
New Milford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
New Milford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
New Milford School District,Race/Ethnicity,White,0.0004952947003467063
New Milford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Newington School District,English Learners,English Learners,0.0004952947003467063
Newington School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Newington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Newington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Newington School District,High Needs,Students With High Needs,0.0004952947003467063
Newington School District,High Needs,Students Without High Needs,0.0004952947003467063
Newington School District,Race/Ethnicity,All other races,0.0004952947003467063
Newington School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Newington School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Newington School District,Race/Ethnicity,White,0.0004952947003467063
Newington School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Newtown School District,English Learners,English Learners,0.0004952947003467063
Newtown School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Newtown School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Newtown School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Newtown School District,High Needs,Students With High Needs,0.0004952947003467063
Newtown School District,High Needs,Students Without High Needs,0.0004952947003467063
Newtown School District,Race/Ethnicity,All other races,0.0004952947003467063
Newtown School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Newtown School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Newtown School District,Race/Ethnicity,White,0.0004952947003467063
Newtown School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Norfolk School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Norfolk School District,High Needs,Students With High Needs,0.0004952947003467063
Norfolk School District,High Needs,Students Without High Needs,0.0004952947003467063
Norfolk School District,Race/Ethnicity,White,0.0004952947003467063
North Branford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
North Branford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
North Branford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
North Branford School District,High Needs,Students With High Needs,0.0004952947003467063
North Branford School District,High Needs,Students Without High Needs,0.0004952947003467063
North Branford School District,Race/Ethnicity,All other races,0.0004952947003467063
North Branford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
North Branford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
North Branford School District,Race/Ethnicity,White,0.0004952947003467063
North Branford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
North Canaan School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
North Canaan School District,High Needs,Students With High Needs,0.0004952947003467063
North Canaan School District,High Needs,Students Without High Needs,0.0004952947003467063
North Canaan School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
North Canaan School District,Race/Ethnicity,White,0.0004952947003467063
North Canaan School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
North Haven School District,English Learners,English Learners,0.0004952947003467063
North Haven School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
North Haven School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
North Haven School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
North Haven School District,High Needs,Students With High Needs,0.0004952947003467063
North Haven School District,High Needs,Students Without High Needs,0.0004952947003467063
North Haven School District,Race/Ethnicity,All other races,0.0004952947003467063
North Haven School District,Race/Ethnicity,Black or African American,0.0004952947003467063
North Haven School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
North Haven School District,Race/Ethnicity,White,0.0004952947003467063
North Haven School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
North Stonington School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
North Stonington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
North Stonington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
North Stonington School District,High Needs,Students With High Needs,0.0004952947003467063
North Stonington School District,High Needs,Students Without High Needs,0.0004952947003467063
North Stonington School District,Race/Ethnicity,All other races,0.0004952947003467063
North Stonington School District,Race/Ethnicity,White,0.0004952947003467063
North Stonington School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Norwalk School District,English Learners,English Learners,0.0004952947003467063
Norwalk School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Norwalk School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Norwalk School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Norwalk School District,High Needs,Students With High Needs,0.0004952947003467063
Norwalk School District,High Needs,Students Without High Needs,0.0004952947003467063
Norwalk School District,Homelessness,Students Experiencing Homelessness,0.0004952947003467063
Norwalk School District,Race/Ethnicity,All other races,0.0004952947003467063
Norwalk School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Norwalk School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Norwalk School District,Race/Ethnicity,White,0.0004952947003467063
Norwalk School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Norwich Free Academy District,English Learners,English Learners,0.0004952947003467063
Norwich Free Academy District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Norwich Free Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Norwich Free Academy District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Norwich Free Academy District,High Needs,Students With High Needs,0.0004952947003467063
Norwich Free Academy District,High Needs,Students Without High Needs,0.0004952947003467063
Norwich Free Academy District,Race/Ethnicity,All other races,0.0004952947003467063
Norwich Free Academy District,Race/Ethnicity,Black or African American,0.0004952947003467063
Norwich Free Academy District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Norwich Free Academy District,Race/Ethnicity,White,0.0004952947003467063
Norwich Free Academy District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Norwich School District,English Learners,English Learners,0.0004952947003467063
Norwich School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Norwich School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Norwich School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Norwich School District,High Needs,Students With High Needs,0.0004952947003467063
Norwich School District,High Needs,Students Without High Needs,0.0004952947003467063
Norwich School District,Race/Ethnicity,All other races,0.0004952947003467063
Norwich School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Norwich School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Norwich School District,Race/Ethnicity,White,0.0004952947003467063
Norwich School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Odyssey Community School District,English Learners,English Learners,0.0004952947003467063
Odyssey Community School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Odyssey Community School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Odyssey Community School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Odyssey Community School District,High Needs,Students With High Needs,0.0004952947003467063
Odyssey Community School District,High Needs,Students Without High Needs,0.0004952947003467063
Odyssey Community School District,Race/Ethnicity,All other races,0.0004952947003467063
Odyssey Community School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Odyssey Community School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Odyssey Community School District,Race/Ethnicity,White,0.0004952947003467063
Odyssey Community School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Old Saybrook School District,English Learners,English Learners,0.0004952947003467063
Old Saybrook School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Old Saybrook School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Old Saybrook School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Old Saybrook School District,High Needs,Students With High Needs,0.0004952947003467063
Old Saybrook School District,High Needs,Students Without High Needs,0.0004952947003467063
Old Saybrook School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Old Saybrook School District,Race/Ethnicity,White,0.0004952947003467063
Old Saybrook School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Orange School District,English Learners,English Learners,0.0004952947003467063
Orange School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Orange School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Orange School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Orange School District,High Needs,Students With High Needs,0.0004952947003467063
Orange School District,High Needs,Students Without High Needs,0.0004952947003467063
Orange School District,Race/Ethnicity,All other races,0.0004952947003467063
Orange School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Orange School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Orange School District,Race/Ethnicity,White,0.0004952947003467063
Orange School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Oxford School District,English Learners,English Learners,0.0004952947003467063
Oxford School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Oxford School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Oxford School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Oxford School District,High Needs,Students With High Needs,0.0004952947003467063
Oxford School District,High Needs,Students Without High Needs,0.0004952947003467063
Oxford School District,Race/Ethnicity,All other races,0.0004952947003467063
Oxford School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Oxford School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Oxford School District,Race/Ethnicity,White,0.0004952947003467063
Oxford School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Park City Prep Charter School District,English Learners,English Learners,0.0004952947003467063
Park City Prep Charter School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Park City Prep Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Park City Prep Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Park City Prep Charter School District,High Needs,Students With High Needs,0.0004952947003467063
Park City Prep Charter School District,High Needs,Students Without High Needs,0.0004952947003467063
Park City Prep Charter School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Park City Prep Charter School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Park City Prep Charter School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Plainfield School District,English Learners,English Learners,0.0004952947003467063
Plainfield School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Plainfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Plainfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Plainfield School District,High Needs,Students With High Needs,0.0004952947003467063
Plainfield School District,High Needs,Students Without High Needs,0.0004952947003467063
Plainfield School District,Race/Ethnicity,All other races,0.0004952947003467063
Plainfield School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Plainfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Plainfield School District,Race/Ethnicity,White,0.0004952947003467063
Plainfield School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Plainville School District,English Learners,English Learners,0.0004952947003467063
Plainville School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Plainville School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Plainville School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Plainville School District,High Needs,Students With High Needs,0.0004952947003467063
Plainville School District,High Needs,Students Without High Needs,0.0004952947003467063
Plainville School District,Race/Ethnicity,All other races,0.0004952947003467063
Plainville School District,Race/Ethnicity,Black or African American,0.0004952947003467063
Plainville School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Plainville School District,Race/Ethnicity,White,0.0004952947003467063
Plainville School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Plymouth School District,English Learners,English Learners,0.0004952947003467063
Plymouth School District,Free/Reduced Lunch,Free Meal Eligible,0.0004952947003467063
Plymouth School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
Plymouth School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0004952947003467063
Plymouth School District,High Needs,Students With High Needs,0.0004952947003467063
Plymouth School District,High Needs,Students Without High Needs,0.0004952947003467063
Plymouth School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004952947003467063
Plymouth School District,Race/Ethnicity,White,0.0004952947003467063
Plymouth School District,Students With Disabilities,Students With Disabilities,0.0004952947003467063
Pomfret School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004952947003467063
